Report generated on: 12-29-2022 11:25:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
,total energy production (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4419-1-BOL-QBTU.A,        Bolivia,0.011582624,0.012188201,0.012701616,0.012602982,0.0126846,0.012358801,0.01216959,0.012127716,0.013379904,0.01340512,0.013231344,0.014693888,0.014251276,0.014473836,0.014246396,0.01356028,0.01542728,0.016391865,0.015784956,0.018682902,0.020473407,0.022339946,0.022736655,0.020462625,0.021864928,0.020007999,0.021774992,0.02330753,0.023491936,0.02336544,0.02185344,0.023434992,0.024239433,0.026453616,0.024857595,0.027398506,0.020574064,0.02493975,0.029474591,0.035816284,0.03140734,0.036083349
INTL.4419-1-BIH-QBTU.A,        Bosnia and Herzegovina,--,--,--,--,--,--,--,--,--,--,--,--,0.034893908,0.024153987,0.035321984,0.037195384,0.05277536,0.047061504,0.045998667,0.056007802,0.051443643,0.052997957,0.053052195,0.045117,0.059284704,0.059374062,0.057510362,0.039150524,0.047476572,0.06028752,0.077521176,0.042206304,0.039719784,0.068380347,0.05596635,0.051301095,0.051797521,0.034826061,0.059045084,0.056210052,0.0429877,0.063086643
INTL.4419-1-BWA-QBTU.A,        Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009516,0.000019082,0.00002853,0.000027957,0.00004616,0.000046065,0.000054624,0.00005343,0.000052638,0.000052638
INTL.4419-1-BRA-QBTU.A,        Brazil,1.437510235,1.46738105,1.614959148,1.788603646,2.034198546,2.171517672,2.157279516,2.217506953,2.336487302,2.430375627,2.452306498,2.591531764,2.617474232,2.707660124,2.81533814,2.959941632,3.13041844,3.273549738,3.366571408,3.38132451,3.444276088,3.238344179,3.411040898,3.646618219,3.754845848,3.931000621,4.107687929,4.481540775,4.590121674,4.727361169,5.034743797,5.198763421,5.053653478,4.981004953,4.954403968,4.903257234,5.153811077,5.164039128,5.518072599,5.639337753,4.718674552,4.561506514
INTL.4419-1-VGB-QBTU.A,        British Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08389E-05,1.32235E-05,1.29513E-05,1.29853E-05,1.29431E-05,1.4519E-05,1.43835E-05,1.43539E-05,1.4184E-05,1.3874E-05,1.36683E-05,1.42628E-05
INTL.4419-1-BRN-QBTU.A,        Brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000019032,0.000019082,0.00001902,0.000009319,0.000009232,0.000018426,0.000018208,0.00001781,0.000017546,2.14061E-05
INTL.4419-1-BGR-QBTU.A,        Bulgaria,0.102110384,0.132007313,0.143007948,0.162663068,0.165762446,0.159328908,0.149250948,0.155151842,0.192789998,0.188457584,0.168226486,0.161808272,0.142041286,0.165895839,0.175275029,0.204090174,0.22540419,0.208779278,0.20797472,0.193505542,0.217207475,0.218500188,0.244748979,0.206961865,0.203282084,0.234417952,0.241690861,0.179368273,0.191554367,0.193183413,0.213157342,0.206127759,0.213775712,0.213691442,0.237726784,0.243382247,0.231943591,0.22206614,0.249101104,0.235489231,0.229710599,0.254519143
INTL.4419-1-BFA-QBTU.A,        Burkina Faso,0,0,0,0,0,0,0,0,0,0,0.000093618,0.000135668,0.00020684,0.000484523,0.000742752,0.000969328,0.00117876,0.001174495,0.000795366,0.001257798,0.000989497,0.000547649,0.000651072,0.000972,0.001006047,0.000994581,0.000792141,0.001090235,0.001326082,0.001278306,0.001190232,0.00087444,0.001008696,0.001106756,0.00096051,0.000987814,0.00143096,0.001455654,0.002066608,0.00190567,0.001859876,0.002054882
INTL.4419-1-MMR-QBTU.A,        Burma,0.008185747,0.008895505,0.009586322,0.010341178,0.01044,0.010373871,0.010769826,0.010554447,0.009560024,0.011819456,0.012284762,0.012815408,0.015544026,0.017401592,0.016484968,0.016581696,0.01689556,0.017045497,0.00958518,0.010512328,0.019106473,0.018640732,0.02248233,0.0225585,0.023878144,0.029687031,0.032673186,0.03543414,0.039731328,0.0508008,0.04933219,0.072351166,0.075014628,0.08539195,0.08535225,0.088921898,0.091452192,0.103379073,0.114582944,0.096735015,0.09948582,0.082110543
INTL.4419-1-BDI-QBTU.A,        Burundi,2.0776E-05,2.0906E-05,2.0908E-05,0.00024196,0.00040716,0.000480562,0.000637206,0.000979386,0.001063372,0.001064064,0.001113014,0.00114796,0.001075568,0.001113372,0.001176024,0.001206504,0.00120978,0.00122556,0.001111473,0.000991922,0.000999698,0.001177962,0.001281798,0.0010125,0.00090144,0.000949905,0.000912548,0.001146544,0.001093794,0.0011712,0.001433156,0.00131166,0.001398852,0.001412068,0.0014265,0.001369893,0.00143096,0.0018426,0.001491126,0.002074865,0.002051022,0.002051022
INTL.4419-1-CPV-QBTU.A,        Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000020618,0.00005158,0.000061872,0.00007238,0.000071491,0.000081576,0.000081808,0.000081608,0.000061998,0.000061038,0.000050625,0.000060096,0.000059994,0.000069433,0.000069188,0.000059124,0.00006832,0.000039024,0.0002429,0.000675636,0.000791903,0.0008559,0.000792115,0.000766256,0.000690975,0.000810256,0.000739115,0.000640429,0.000640429
INTL.4419-1-KHM-QBTU.A,        Cambodia,0.000509012,0.000554009,0.00057497,0.000420801,0.0003132,0.000365645,0.00041784,0.000468855,0.0005162,0.000563328,0.000644924,0.000667904,0.000692914,0.000711321,0.000732436,0.000752776,0.00079618,0.000582141,0.00050985,0.000449944,0.000479447,0.000320323,0.00030519,0.000432338,0.000303485,0.000589941,0.000644735,0.00064246,0.000610948,0.000442128,0.000402923,0.000644171,0.005065367,0.009772846,0.017739003,0.019060151,0.024679906,0.025891294,0.043780499,0.037884542,0.039112666,0.039068359
INTL.4419-1-CMR-QBTU.A,        Cameroon,0.014023804,0.018710875,0.021200721,0.021071596,0.02198664,0.023975865,0.023994462,0.023974119,0.025696436,0.027144064,0.027138818,0.027571912,0.027137408,0.027071434,0.027450876,0.0281002,0.02935526,0.031261993,0.031457745,0.033756026,0.034765008,0.035535187,0.03204495,0.035366625,0.038872096,0.037336266,0.038217907,0.037648156,0.04128826,0.03880576,0.04115471,0.042323187,0.040133159,0.04135327,0.041247438,0.040308496,0.040078605,0.046572636,0.045454178,0.0477308,0.047851451,0.04404046
INTL.4419-1-CAN-QBTU.A,        Canada,3.036118194,3.207584522,3.108207165,3.327067289,3.551323505,3.818588709,4.00884693,4.127925648,4.060301072,3.90549445,3.893036984,4.153923838,4.162131122,4.378053425,4.59336636,4.543212618,4.701981747,4.498589177,4.189749836,4.374533257,4.492069424,4.329078387,4.44126147,4.290301002,4.451136552,4.675072535,4.627189872,4.727654627,4.810829028,4.698726031,4.571421601,4.84676541,4.844188462,5.127012941,5.113315545,5.022716096,5.067332197,5.157981919,5.034795216,4.906290343,4.826160097,4.734499506
INTL.4419-1-CYM-QBTU.A,        Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000018464,0.000082917,0.00013656,0.000151385,0.000166687,0.000184233
INTL.4419-1-CAF-QBTU.A,        Central African Republic,0.000685608,0.000679445,0.000710872,0.000673281,0.00072036,0.00062682,0.000793896,0.000760587,0.000763976,0.000771968,0.000790552,0.0007827,0.000796334,0.000793793,0.000814964,0.00082496,0.00083754,0.000847679,0.000825957,0.000828306,0.000846683,0.000847306,0.000834186,0.000840375,0.001241984,0.001329867,0.001378741,0.001344224,0.001340144,0.0013176,0.00130828,0.001421451,0.00142169,0.001310933,0.001601484,0.00156932,0.001563901,0.001385635,0.0013656,0.00133575,0.00131595,0.00131595
INTL.4419-1-TCD-QBTU.A,        Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000085644,8.68231E-05,0.000086541,8.66667E-05,0.000168946,0.000168598,0.000172976,0.000169195,0.000166687,0.000166687
INTL.4419-1-CHL-QBTU.A,        Chile,0.077317908,0.080414949,0.089789446,0.096058286,0.09942012,0.110142721,0.120881112,0.127976577,0.12042946,0.102358784,0.13330163,0.14641708,0.189372362,0.193520548,0.191815704,0.22165644,0.21008812,0.209335861,0.172910529,0.147775926,0.209059294,0.236295044,0.244080789,0.235618875,0.238350752,0.280121985,0.300307644,0.253069936,0.266767488,0.28690496,0.23629034,0.252110787,0.240364634,0.24806601,0.28588962,0.301637401,0.312050795,0.316680356,0.345459408,0.33636682,0.347935998,0.356844249
INTL.4419-1-CHN-QBTU.A,        China,0.598535974,0.677824955,0.770000165,0.899840277,0.89713008,0.955649772,0.97727553,1.033543962,1.115084916,1.222797312,1.30170628,1.29260296,1.351718584,1.563509961,1.84692034,2.062420094,2.06682083,2.110796319,2.226454454,2.327834571,2.438038368,3.038939435,3.19508417,3.318222487,4.050337665,4.516478559,4.912087823,5.47855103,6.723803999,7.156370944,8.46440446,8.654324362,10.57171635,11.79130431,13.69174411,14.85759534,16.39343184,17.94568235,19.79909303,21.62697562,22.83327791,24.91521893
INTL.4419-1-COL-QBTU.A,        Colombia,0.150968852,0.152080735,0.191517365,0.192547893,0.21410352,0.227796835,0.265443306,0.224852439,0.25624168,0.280641664,0.286283844,0.286770844,0.233284494,0.289816917,0.334403456,0.33323228,0.36843488,0.325304476,0.316168182,0.346262586,0.329033255,0.330470006,0.347153625,0.36767925,0.402663232,0.400250284,0.431656162,0.446839887,0.468942343,0.409645595,0.419880264,0.504935608,0.489074832,0.513777015,0.491391195,0.490171525,0.488979949,0.599075647,0.584019633,0.521020911,0.4456413,0.530766068
INTL.4419-1-COM-QBTU.A,        Comoros,2.0776E-05,2.0906E-05,2.0908E-05,2.104E-05,0.00002088,0.000020894,0.000020892,0.000020838,0.000020648,0.000020864,0.000020804,0.000020872,0.000020684,0.000020618,0.000020632,0.000020624,0.00002068,0.000020426,0.000020394,0.000020452,0.000020402,0.000020666,0.000030519,0.0000405,0.00005008,0.000049995,0.000049595,0.00004942,0.00004927,0.0000488,0.00004878,0.00004858,0.000028548,0.000019082,0.00001902,0.000018638,0.000018464,3.6852E-06,3.6416E-06,0.000003562,0,0
INTL.4419-1-COG-QBTU.A,        Congo-Brazzaville,0.001028412,0.001066206,0.001818997,0.002409084,0.00258912,0.003008736,0.00276819,0.002865225,0.002952664,0.004099776,0.00504497,0.004946664,0.004353982,0.003659695,0.003290804,0.003588576,0.00466334,0.004554998,0.003456783,0.0025565,0.002978692,0.003420223,0.003987816,0.003432375,0.003275232,0.003509649,0.003780242,0.003281488,0.003655834,0.00319152,0.004156056,0.0076086,0.009298084,0.009171763,0.008961273,0.010139072,0.010312144,0.010981896,0.009972048,0.00755046,0.007908421,0.007906403
INTL.4419-1-COD-QBTU.A,        Congo-Kinshasa,0.043619226,0.043129089,0.042652339,0.046624721,0.04850424,0.051973825,0.054360984,0.054043353,0.053643504,0.060881152,0.057928738,0.054329816,0.061979606,0.056421157,0.054066156,0.062872264,0.0623502,0.050799462,0.047538414,0.053655822,0.060583739,0.061109362,0.061536477,0.06174225,0.070182112,0.073182681,0.073846955,0.076521928,0.072998432,0.07536672,0.075521196,0.075133828,0.071466112,0.077740068,0.08305083,0.082268132,0.083208016,0.086731182,0.095288108,0.09862666,0.104816497,0.096801282
INTL.4419-1-COK-QBTU.A,        Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,1.0342E-06,1.0309E-06,1.0316E-06,1.0312E-06,0.000001034,1.0213E-06,1.0197E-06,1.0226E-06,1.0201E-06,1.0333E-06,1.0173E-06,1.0125E-06,1.0016E-06,1.00E-06,9.92E-07,9.88E-07,9.85E-07,9.76E-07,9.76E-07,9.72E-07,9.52E-07,7.6328E-06,1.3761E-05,3.23556E-05,4.31965E-05,0.000064491,0.000145664,0.000133575,0.000114049,0.00013914
INTL.4419-1-CRI-QBTU.A,        Costa Rica,0.021794031,0.023634239,0.024692359,0.029508651,0.03110076,0.028718803,0.029938236,0.030986106,0.03117848,0.034289984,0.034825896,0.037872244,0.04157484,0.045235892,0.0451325,0.041278936,0.04457574,0.055109348,0.049995891,0.061284418,0.069295393,0.070099072,0.075343988,0.073572745,0.080831691,0.081743138,0.082916236,0.08532432,0.089096035,0.08577088,0.08653572,0.086452968,0.089900749,0.087417025,0.088497363,0.101158168,0.100440391,0.103498842,0.102734725,0.100926866,0.102804821,0.111519867
INTL.4419-1-HRV-QBTU.A,        Croatia,--,--,--,--,--,--,--,--,--,--,--,--,0.044511968,0.04453488,0.050414292,0.053797704,0.07409644,0.053475268,0.055145376,0.066734876,0.059114795,0.066988839,0.054028803,0.048873375,0.069050304,0.062933706,0.05921643,0.042034991,0.051624448,0.066036572,0.090370969,0.051214994,0.050995424,0.088845249,0.09488197,0.069965007,0.076582512,0.065039266,0.088303594,0.074532094,0.074794212,0.091421312
INTL.4419-1-CUB-QBTU.A,        Cuba,0.010346451,0.01002443,0.010903527,0.011172259,0.01116036,0.011000691,0.012096468,0.011919336,0.013132128,0.013363392,0.018484795,0.01648729,0.016741107,0.011539706,0.01131953,0.009298601,0.011939904,0.011633332,0.010092821,0.011223626,0.011973117,0.011686193,0.011932297,0.009887508,0.010086327,0.005930907,0.005615699,0.005810965,0.007279163,0.013489045,0.01233344,0.012246432,0.013541302,0.015629749,0.014531036,0.011277509,0.010784868,0.007388826,0.007000976,0.008094645,0.008070283,0.008249772
INTL.4419-1-CYP-QBTU.A,        Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009999,0.000009919,0.000029652,0.000402791,0.000576321,0.000956596,0.001973816,0.002582866,0.003187639,0.00298614,0.00372308,0.003920267,0.004069609,0.004347461,0.004584577,0.00523762,0.006820446
INTL.4419-1-CZE-QBTU.A,        Czechia,--,--,--,--,--,--,--,--,--,--,--,--,--,0.162095683,0.168404581,0.156955881,0.163010229,0.164623761,0.162572816,0.169840318,0.174107663,0.189973076,0.237522437,0.30131584,0.313505605,0.299119848,0.316498832,0.316171507,0.324203772,0.344048453,0.366027332,0.381359388,0.409118361,0.42598889,0.421849003,0.383224032,0.353041595,0.400115536,0.414272246,0.424178415,0.411205611,0.416345454
INTL.4419-1-CIV-QBTU.A,        Côte d’Ivoire,0.013971864,0.018041883,0.018095882,0.011224859,0.00385236,0.014040768,0.012315834,0.012669504,0.012667548,0.01304,0.013616218,0.012961512,0.010734996,0.011205883,0.011987192,0.018210992,0.01823976,0.01899618,0.013898511,0.017752336,0.017810946,0.018413406,0.017416176,0.01836675,0.017337696,0.014229577,0.014830889,0.017585613,0.018517637,0.02059848,0.015648624,0.017080728,0.016871868,0.015189272,0.01804047,0.012506098,0.014020731,0.018734912,0.026760116,0.03086473,0.029521145,0.029047403
INTL.4419-1-DNK-QBTU.A,        Denmark,0.000425908,0.000439026,0.000491338,0.000662761,0.00063684,0.000814866,0.00161913,0.002115057,0.003344976,0.00490304,0.009018534,0.011709192,0.015161372,0.018463419,0.020363784,0.02186144,0.02503314,0.033835669,0.044017696,0.049718812,0.062511728,0.067501872,0.076967104,0.090313682,0.10444258,0.109027381,0.102195984,0.112470409,0.111794714,0.109323604,0.131645277,0.148583291,0.149015249,0.159935583,0.178661016,0.184018369,0.17657909,0.207658049,0.195637449,0.212829002,0.210902752,0.224796698
INTL.4419-1-DJI-QBTU.A,        Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004758,4.7705E-06,0.000004755,4.6595E-06,0.000004616,4.6065E-06,0.000009104,0.000008905,0.000008773,1.07031E-05
INTL.4419-1-DMA-QBTU.A,        Dominica,9.3492E-05,0.00010453,9.4086E-05,0.0001578,0.00016704,0.000146258,0.000135798,0.000145866,0.000165184,0.000166912,0.000166432,0.000166976,0.000165472,0.000164944,0.000175372,0.000195928,0.00019646,0.00020426,0.000275319,0.000327232,0.000326432,0.000278991,0.00030519,0.000293625,0.000340544,0.000271973,0.000269797,0.000210529,0.000200036,0.000233264,0.000233168,0.000348804,0.000260738,0.000356833,0.000298205,0.000236302,0.00034488,0.000261253,0.000229221,0.00018859,0.000361255,0.000361598
INTL.4419-1-DOM-QBTU.A,        Dominican Republic,0.00671065,0.009230001,0.008687278,0.009078776,0.00667116,0.011220078,0.00981924,0.01031481,0.00898188,0.006499136,0.004337634,0.006032008,0.00573981,0.011886277,0.005911068,0.006589368,0.00924396,0.007210378,0.007729326,0.01150425,0.008456629,0.007977076,0.009694869,0.01289925,0.01667664,0.019788021,0.018102175,0.017563868,0.01438684,0.01499624,0.014736438,0.01573992,0.018641844,0.021114233,0.01575807,0.01239427,0.018242432,0.026312328,0.024562592,0.020672824,0.025575102,0.026244853
INTL.4419-1-ECU-QBTU.A,        Ecuador,0.009120667,0.008184701,0.009304064,0.018010271,0.03302172,0.039291167,0.04460442,0.046739634,0.048946084,0.050772544,0.051354674,0.0524409,0.050924008,0.059297368,0.067043684,0.052684008,0.06494554,0.066067897,0.065678877,0.07265573,0.076844133,0.072331,0.07578885,0.071974747,0.073493221,0.068633536,0.070691126,0.098212492,0.112257162,0.09125639,0.085745874,0.109820337,0.118287624,0.107878726,0.11292338,0.126465052,0.151128584,0.189504234,0.192979771,0.226902735,0.218616686,0.228875384
INTL.4419-1-EGY-QBTU.A,        Egypt,0.100753244,0.105669403,0.108355758,0.10618959,0.103356522,0.083775015,0.082733365,0.085103434,0.080745036,0.082622483,0.10272079,0.089176664,0.087442644,0.107029069,0.109763272,0.11662047,0.118384728,0.121301844,0.123487709,0.155007753,0.142928251,0.16027723,0.134834977,0.137519775,0.133875859,0.133948604,0.136338639,0.163344961,0.155468529,0.139265821,0.146815911,0.145688931,0.139514076,0.14292418,0.14924043,0.148675326,0.145985616,0.145965097,0.160494507,0.187975645,0.185610361,0.204968985
INTL.4419-1-SLV-QBTU.A,        El Salvador,0.016028689,0.016108077,0.017374556,0.015548587,0.01787328,0.016662965,0.016838952,0.016284897,0.017839872,0.019476544,0.019410132,0.013337208,0.014406406,0.015989259,0.016515916,0.01964436,0.02392676,0.019629386,0.020638728,0.02423562,0.020086789,0.022082654,0.022191905,0.026015961,0.025021761,0.029988938,0.039681423,0.038345039,0.042715656,0.031779536,0.037922548,0.03733956,0.036028528,0.036122226,0.03548181,0.03243012,0.032430373,0.037579827,0.037654144,0.03784625,0.046365305,0.048431127
INTL.4419-1-GNQ-QBTU.A,        Equatorial Guinea,2.0776E-05,2.0906E-05,2.0908E-05,2.104E-05,0.00002088,0.000020894,0.000020892,0.000020838,0.000020648,0.000020864,0.000020804,0.000020872,0.000020684,0.000020618,0.000020632,0.000020624,0.00002068,0.000030639,0.000030591,0.000030678,0.000142814,0.000144662,0.000142422,0.00014175,0.000140224,0.000139986,0.000138866,0.000138376,0.000512408,0.00050752,0.000273168,0.000272048,0.00076128,0.002394791,0.00360429,0.004351973,0.004348272,0.004035294,0.004033072,0.00398944,0.004290523,0.00386012
INTL.4419-1-ERI-QBTU.A,        Eritrea,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0.000010213,0.000010197,0.000010226,0.000010201,0.000010333,0.000010173,0.000010125,0.000010016,0.000009999,0.000019838,0.000019768,0.000039416,0.00003904,0.000039024,0.00004858,0.00004758,0.000057246,0.00005706,0.000065233,0.000064624,0.000073704,0.000109248,0.000115765,0.000131595,0.000149141
INTL.4419-1-EST-QBTU.A,        Estonia,--,--,--,--,--,--,--,--,--,--,--,--,0.000010342,0.000010309,0.000030948,0.000082496,0.00007238,0.000112343,0.000173349,0.000173842,0.000193819,0.000196327,0.00030519,0.000496125,0.00060096,0.001109889,0.00128947,0.00143318,0.001941238,0.005281136,0.010186259,0.011457107,0.014057987,0.012222021,0.01393216,0.015245884,0.015257514,0.01789616,0.018980042,0.019648882,0.022662056,0.027676195
INTL.4419-1-SWZ-QBTU.A,        Eswatini,0.001308888,0.001348437,0.000982676,0.000683801,0.00134676,0.001932695,0.001577346,0.001906677,0.002002856,0.002263744,0.001581104,0.002108072,0.002089084,0.002082418,0.002083832,0.002144896,0.00215072,0.00214473,0.002120976,0.002075878,0.003662159,0.00382321,0.004038681,0.00313875,0.003014816,0.003629637,0.003461731,0.00365708,0.003389776,0.004190938,0.00423694,0.004731223,0.004979217,0.005625468,0.004849017,0.003856751,0.003816264,0.003620276,0.004126415,0.003689208,0.003995619,0.003875264
INTL.4419-1-ETH-QBTU.A,        Ethiopia,0.004913526,0.005247407,0.006000599,0.006553971,0.00713052,0.007803909,0.008576166,0.009231234,0.009869744,0.010369408,0.011317376,0.011448292,0.011655434,0.012896559,0.01382344,0.014581168,0.0154583,0.01583015,0.016203033,0.016453634,0.017127479,0.020842694,0.020834304,0.023338125,0.02549072,0.028577142,0.032544239,0.03355618,0.032905795,0.034881508,0.04843582,0.061160428,0.072065554,0.082775849,0.090324812,0.097134835,0.115548064,0.120987788,0.125461496,0.126621086,0.124840667,0.128727106
INTL.4419-1-FLK-QBTU.A,        Falkland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0402E-06,2.0666E-06,2.0346E-06,2.53125E-06,0.000002504,2.49975E-06,2.9757E-06,2.9652E-06,0.000019708,0.00001952,0.00004878,0.000058296,0.000066612,0.000066787,0.00006657,5.96416E-05,6.73936E-05,5.98845E-05,6.09968E-05,5.96635E-05,5.87791E-05,5.87791E-05
INTL.4419-1-FRO-QBTU.A,        Faroe Islands,0.000509012,0.000512197,0.000512246,0.000515481,0.00051156,0.000511903,0.000511854,0.000510531,0.000640088,0.000740672,0.000769748,0.000772264,0.000858386,0.000756918,0.000779941,0.000779278,0.000725289,0.000772266,0.000785648,0.000715973,0.000773083,0.000782198,0.000977503,0.000889208,0.001011135,0.001083072,0.001139812,0.001177837,0.001063148,0.001039313,0.000787895,0.001039612,0.00104676,0.001059051,0.00148356,0.001751972,0.001449424,0.00156621,0.001554963,0.001380275,0.001377361,0.001377361
INTL.4419-1-FJI-QBTU.A,        Fiji,0,0,0,0.000515481,0.0029754,0.003040077,0.003645654,0.003813354,0.003582428,0.003619904,0.004171202,0.004184836,0.004198852,0.004185454,0.004394616,0.00458884,0.00461164,0.004596054,0.00446651,0.004805709,0.005172927,0.005611852,0.005667378,0.004435763,0.004718538,0.004410559,0.004494299,0.00596104,0.005952801,0.005378736,0.004715075,0.005140736,0.005604924,0.005600567,0.004607557,0.004495346,0.005068599,0.005190687,0.006009487,0.005971693,0.006049861,0.006057342
INTL.4419-1-FIN-QBTU.A,        Finland,0.174425153,0.284703464,0.299499482,0.31471335,0.321407235,0.313931017,0.314679906,0.334407612,0.327779351,0.32124645,0.354667287,0.37902907,0.393955444,0.393588032,0.37684364,0.386569706,0.373930378,0.401858645,0.462932975,0.441611375,0.455640038,0.443273806,0.418002723,0.414169068,0.477430261,0.463402621,0.447991632,0.472668203,0.503677866,0.453707164,0.473238457,0.471989355,0.508505261,0.492138783,0.499316995,0.533512245,0.514646432,0.52723632,0.532674028,0.537040271,0.543526626,0.560819473
INTL.4419-1-CSK-QBTU.A,        Former Czechoslovakia,0.105293416,0.106724411,0.110124217,0.117393471,0.1233221,0.1909827,0.2614886,0.307507323,0.314350772,0.328370494,0.327977038,0.308984912,0.322831042,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4419-1-SCG-QBTU.A,        Former Serbia and Montenegro,--,--,--,--,--,--,--,--,--,--,--,--,0.11614066,0.107162055,0.113641056,0.124476152,0.14751044,0.129051468,0.130144311,0.135422918,0.12118788,0.127364558,0.118342509,0.098739,0.11027616,0.119108088,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
